Id,Wire-Length,Wire-Width,Temperature,Resistance
392,4.64603666615e-06,1.06338033711e-07,49.7530070999,75.7280360683
393,5.3664952331e-06,1.528191837e-07,40.5047541258,53.7353525554
394,6.45926991839e-06,9.97214245014e-08,54.0020800695,98.1229034025
395,4.15776313639e-06,9.42199798994e-08,42.2186693207,65.1802167191
396,3.86470526063e-06,1.14823943493e-07,62.2479288477,57.1446027022
397,5.73891373534e-06,6.81263682687e-08,52.7280229949,138.986344713
398,5.62162947916e-06,1.09213620304e-07,57.3933169647,77.9142553873
399,5.00751731024e-06,1.00786832034e-07,55.0755262457,86.1521541659
400,5.29679617951e-06,1.01538544602e-07,50.2866922751,85.195321077
401,6.85860971748e-06,1.03903762745e-07,53.7349595873,110.833393156
402,6.43755699131e-06,1.08141328893e-07,32.4367152168,87.4434642462
403,4.80476672506e-06,1.11922181194e-07,45.9506561544,70.0477824676
404,4.56900599228e-06,9.79297889672e-08,46.6407776635,84.562593849
405,3.90262241593e-06,1.37851604547e-07,46.1813004883,46.5768533143
406,3.9332777436e-06,6.37751302197e-08,35.2234566891,105.51922606
407,6.51181958558e-06,8.97291178432e-08,75.1649910875,127.451171569
408,5.42443007078e-06,7.08625004376e-08,71.6903404362,151.482008111
409,4.63582069867e-06,8.66363070593e-08,42.9986611955,90.9318311995
410,2.95728414998e-06,7.13033644161e-08,35.7622688303,68.0850826378
411,5.16761920865e-06,9.64129074437e-08,35.0617443523,85.8013540493
412,3.10590202859e-06,1.05762857539e-07,64.4712421517,48.4401512981
413,3.12183586015e-06,1.12586200525e-07,51.5385314736,40.2424277089
414,4.81856481586e-06,8.19583904632e-08,54.3455492097,94.5466652259
415,2.76719908189e-06,9.08902503872e-08,45.7926579322,48.637102117
416,4.61251611725e-06,1.03235405821e-07,61.6279798914,68.0003232968
417,3.75936616538e-06,9.34527858998e-08,35.0467606057,62.2362247531
418,3.77416229565e-06,9.27681728206e-08,60.0198489029,69.5169562991
419,5.84412175023e-06,8.49127690049e-08,45.2987710498,106.399054473
420,4.76927416724e-06,1.23775857879e-07,52.5927822047,60.0610011222
421,6.98849192027e-06,7.89420706624e-08,60.7334563794,150.18439589
422,5.56535417365e-06,1.04117122894e-07,42.3433306108,84.8477414773
423,4.37936809966e-06,1.03168633153e-07,51.7883149701,66.7260900227
424,4.94973064955e-06,8.90784201352e-08,54.1130932767,88.4330561077
425,8.262285898e-06,9.51183906525e-08,31.8352218365,127.218890182
426,5.56753321709e-06,9.6188124855e-08,50.8257101828,93.9258295888
427,5.99253656299e-06,1.03732380793e-07,73.4750049757,99.5166570131
428,4.31585667264e-06,7.77294497107e-08,74.3129693828,96.7404358149
429,6.89995503625e-06,1.0583946162e-07,42.511060926,100.479800059
430,4.92594968686e-06,8.77713004837e-08,46.1062385805,79.4426033358
431,5.03772767993e-06,8.9053551112e-08,43.6252180707,94.6538092461
432,5.964669348e-06,1.32064250709e-07,72.9418632308,79.4498011478
433,5.57398903212e-06,1.03567917243e-07,23.7750616269,77.1831007591
434,2.89422226286e-06,7.46807094648e-08,71.4565351818,69.7954107254
435,4.57933137616e-06,9.01108855322e-08,59.2677377655,79.6414580217
436,5.75433170095e-06,9.09586340535e-08,48.9744745247,101.192198967
437,5.23959850982e-06,9.69909630866e-08,44.8532972746,88.0221527847
438,4.8163128921e-06,8.37041321659e-08,42.5976451195,94.7743447421
439,4.06897347552e-06,9.92944244789e-08,46.2732515822,66.8078039267
440,4.32101701605e-06,1.01125619952e-07,43.8998001191,66.4478252884
441,4.47497944515e-06,1.01698552858e-07,67.3476190986,75.9866854337
442,6.02558331212e-06,1.1634361166e-07,58.921636934,86.8084017534
443,4.62848610933e-06,1.04719886428e-07,45.8022225886,71.171581407
444,4.88879050066e-06,9.32632282157e-08,56.8505234627,86.9444778208
445,4.5991590958e-06,1.08122206318e-07,35.1321502197,66.7037220704
446,5.34833047858e-06,1.10210875701e-07,45.7255022739,77.9415196671
447,5.2967821138e-06,1.00646385142e-07,57.6115409445,93.5025204567
448,4.67568919171e-06,1.00257275888e-07,36.8220908045,80.7246008103
449,4.69800535532e-06,1.26389278193e-07,58.5910775697,62.9154019376
450,5.27848852122e-06,1.05688572595e-07,32.4232937389,72.6225842197
451,5.55678463723e-06,1.2337693918e-07,48.5851736949,77.2585506669
452,5.85500994616e-06,1.15973517214e-07,68.4816599704,91.1713685625
453,5.07839251905e-06,8.4860842264e-08,50.486518995,97.9659971296
454,5.90129140217e-06,1.09618745611e-07,52.178886668,85.280974573
455,5.20234642936e-06,9.84833796275e-08,69.0249998237,99.3457628661
456,5.2143258262e-06,9.19143619772e-08,48.7258332668,90.0769625175
457,5.30380002788e-06,6.5601999945e-08,51.6380178681,133.907817056
458,5.35576521307e-06,9.57223709556e-08,62.005081195,94.0839763646
459,4.36387303046e-06,8.90539360491e-08,48.3456162953,77.139107767
460,4.6637033887e-06,8.11349394087e-08,68.2561622646,111.015986648
461,4.15920157279e-06,9.76778840397e-08,31.8054507804,68.5860112302
462,4.43265769583e-06,1.17812678132e-07,39.1786453365,57.7551898899
463,5.77450233544e-06,9.86381337516e-08,56.3279645228,107.399103704
464,3.37688060472e-06,1.08368642263e-07,31.78646766,50.8280733227
465,4.20223109978e-06,1.07691386508e-07,80.4237704305,61.9793650378
466,4.89168375975e-06,1.05453755396e-07,34.1210272056,72.245537741
467,5.43684848498e-06,1.17517958948e-07,45.1019569799,69.7390824848
468,4.70332369861e-06,8.65626548401e-08,70.5779417203,88.0758946986
469,6.61105412855e-06,7.56963197849e-08,49.7803905296,140.217305084
470,5.24073612729e-06,7.5132607411e-08,53.9909485085,118.830186227
471,5.32341945786e-06,9.53327234648e-08,83.2298582328,105.716345186
472,5.64090413217e-06,8.27044962273e-08,58.2984119217,124.302248646
473,5.68920009443e-06,1.06906622689e-07,61.1904806658,86.7072562156
474,3.93763952545e-06,8.78037490104e-08,54.1010657142,78.8034707443
475,6.42480145969e-06,1.02275630727e-07,60.6449893832,110.836971961
476,4.61361032935e-06,1.03132849936e-07,49.054557084,67.6407102109
477,3.66777141098e-06,1.00841473828e-07,48.0323629793,60.291692486
478,3.24340158218e-06,8.90772369187e-08,29.0427608831,54.743499254
479,5.55708673598e-06,1.07553922264e-07,53.0425685283,83.5510275552
480,4.00956804572e-06,1.20983617639e-07,51.6941702058,49.8510898456
481,4.49462862775e-06,1.27072745743e-07,49.2921352635,59.3607575593
482,4.59945724161e-06,1.02428045205e-07,59.0225711104,73.3408740941
483,6.78904492816e-06,7.4971534151e-08,42.9600908566,145.911724546
484,5.51348616756e-06,9.67898150995e-08,31.485248425,84.4501143651
485,6.69835544705e-06,1.09493892433e-07,54.2689651073,94.8134895577
486,5.47197894963e-06,1.03109045458e-07,64.3466717867,100.043657352
487,6.1812437997e-06,1.12362465815e-07,28.856353027,80.1499437047
488,3.55396252381e-06,1.17710134772e-07,32.2758110148,45.9437056969
489,5.74674245244e-06,9.13751801237e-08,64.3751163469,100.069318347
490,4.69725339694e-06,2.46448259966e-08,48.2939671786,304.864282186
491,5.53172286417e-06,1.26065219352e-07,49.6880802136,76.60555658
492,4.93072938338e-06,8.17257349388e-08,69.1088442437,109.067407507
493,5.93993291239e-06,9.79706067476e-08,39.6995272106,88.4550663831
494,6.32458261317e-06,1.00781436757e-07,52.6600149431,106.602927518
495,5.33952180401e-06,1.26640664568e-07,67.9798050594,70.2687599499
496,4.80871511137e-06,6.49320307532e-08,54.3414836205,126.363165497
497,4.94421481255e-06,1.04521660517e-07,53.9279150812,75.8490140196
498,4.10207143707e-06,8.20242117736e-08,62.7269140223,78.0037821235
499,5.45666205706e-06,1.14167167938e-07,23.5412797987,72.5032147113
500,5.68204862875e-06,1.18321309908e-07,34.449564762,71.8767119437
501,3.77895704719e-06,1.11381478312e-07,57.7019633121,51.7842105032
502,5.08775205885e-06,1.08826328086e-07,45.5857849191,71.6863090661
503,5.75321112134e-06,9.52468232726e-08,80.3882422558,107.601035738
504,4.96820282048e-06,9.13400935763e-08,55.7102882129,86.9920222676
505,5.64606093323e-06,9.20698265068e-08,49.155465023,94.4596528823
506,4.67017914822e-06,1.02083553719e-07,51.9264747118,70.6310030144
507,5.86792017397e-06,1.16547073364e-07,52.0634450164,79.5192279572
508,6.14383615639e-06,8.99978729288e-08,52.1274188279,116.711024901
509,5.22514761101e-06,1.08760046362e-07,57.4957588643,79.4673062416
510,5.25852008446e-06,1.20387972562e-07,29.0980402406,65.3366910141
511,3.92802030354e-06,1.35803294202e-07,46.4339944485,44.6538934546
512,4.65839275201e-06,1.31065565295e-07,56.8671565854,51.023024103
513,5.11470406857e-06,9.54324088444e-08,35.7153641338,83.6791243256
514,5.1690617491e-06,9.49167819127e-08,43.3412445919,93.9723736266
515,7.27044079498e-06,1.11458699282e-07,46.7683902576,106.683593471
516,5.60992661348e-06,8.75859740542e-08,54.4116591641,114.819685414
517,6.74932174303e-06,8.83521419552e-08,43.8235689165,111.454929435
518,3.15400119593e-06,9.84388793203e-08,41.172655371,53.678677028
519,5.68426011032e-06,1.00108141212e-07,53.7003419171,81.8100714129
520,3.33537488466e-06,8.97454114841e-08,53.1949680688,62.8482486396
521,4.87490611899e-06,9.93202381462e-08,61.9499748315,78.7429552174
522,5.505675134e-06,1.33976786061e-07,44.7311399311,59.2336771082
523,4.62024788671e-06,1.22219078842e-07,80.3934497528,66.547211481
524,3.25763151865e-06,9.80579106964e-08,58.0550277,47.6322733668
525,6.424194948e-06,1.29199729524e-07,46.4130006951,80.7585944936
526,6.04594347483e-06,9.27293926123e-08,58.6876418846,111.979322838
527,4.96200314478e-06,7.5780320531e-08,55.9897095513,96.2132144199
528,5.42477101761e-06,1.02760266725e-07,56.4792878374,92.7291264185
529,4.51991284136e-06,1.04590073363e-07,64.9537870581,84.0640935316
530,5.35110065276e-06,1.08979726973e-07,27.3634794419,70.6420734028
531,4.44541073889e-06,1.01104291032e-07,46.4563611092,67.7456795245
532,3.66641049139e-06,1.36382620448e-07,59.1453488626,47.7088670387
533,5.09411259915e-06,6.97569923286e-08,44.5933746273,126.782108573
534,3.55952216747e-06,9.42508007859e-08,57.873601798,66.0513083403
535,4.83249214725e-06,9.38062935121e-08,59.0742334975,89.1209527746
536,5.36249854952e-06,1.1897871483e-07,53.3289012459,70.7848510677
537,4.46281001702e-06,8.3038471268e-08,41.0691897971,88.5931634346
538,5.40576556566e-06,8.42037777315e-08,58.3331766202,101.68898607
539,4.12371811472e-06,1.23398833173e-07,82.5991121992,63.7366446869
540,6.57969543103e-06,1.20867176247e-07,58.1145056315,95.4285735694
541,6.19233562874e-06,1.00989035239e-07,65.1470241667,101.997412867
542,6.02131527441e-06,5.89282112015e-08,42.7077100192,160.476197139
543,6.35385691822e-06,7.91293370113e-08,59.3115384991,138.506144893
544,4.25869060625e-06,1.12955612874e-07,44.1264902363,60.3008037478
545,4.38613980263e-06,8.70151097789e-08,75.8969487599,82.1189575105
546,4.10899274413e-06,1.07549793649e-07,36.7724032368,51.7292921832
547,6.07972830444e-06,9.93758729579e-08,76.5288766911,114.172974222
548,7.80330831933e-06,1.1320710522e-07,62.5928286506,111.467947892
549,3.7774804555e-06,5.65003990638e-08,53.2005354552,97.6453140551
550,4.65797609596e-06,9.57698226736e-08,63.8476428437,75.3109550538
551,4.33155084677e-06,1.1497432335e-07,73.9389425812,69.627691123
552,5.49759624639e-06,1.03807221476e-07,46.2046600621,91.2136115414
553,4.13804054392e-06,7.44645845307e-08,45.3721102314,95.8954736923
554,5.07250220882e-06,1.2699040258e-07,47.0080990458,59.3333688952
555,2.79998980317e-06,7.95241039065e-08,41.3276401867,56.3223584141
556,3.48935927707e-06,1.26722639258e-07,41.7173265599,45.4780265439
557,3.64993764383e-06,9.01740660271e-08,22.9014910726,60.3619010408
558,3.73704758686e-06,9.00672044206e-08,45.6161104885,59.7992030162
559,4.86631936041e-06,1.11798660724e-07,40.4845150437,68.8828328237
560,6.55021696859e-06,1.37970443665e-07,31.5159212052,70.0389704866
561,4.34434865725e-06,9.12514180757e-08,33.178662813,72.69019231
562,5.4911426908e-06,9.38475825951e-08,54.8894714614,101.595479414
563,4.18384441367e-06,1.40881934144e-07,31.2944442669,41.6121747931
564,5.11403070293e-06,1.18440825653e-07,39.5744583506,67.7411501364
565,6.86306480386e-06,1.25983680464e-07,52.8511988635,92.2861777144
566,5.34426199354e-06,1.01572365149e-07,26.2809915282,78.8275655297
567,6.23253742578e-06,7.62580491929e-08,48.0208793909,130.8034945
568,4.47880478118e-06,1.02140729598e-07,32.4497496212,68.9371177256
569,5.3980834764e-06,8.2429838654e-08,51.2584289344,103.487715196
570,4.55497262269e-06,1.0845722741e-07,52.3726586635,60.6337649381
571,4.9892518024e-06,8.50517370039e-08,65.9896812243,102.878786229
572,6.36340049632e-06,1.06716684343e-07,30.1229091177,87.3182490371
573,2.25922596622e-06,1.13370285084e-07,31.9270082427,32.1819427713
574,5.32723621272e-06,8.38587844166e-08,41.7716059887,101.230301758
575,5.09627316158e-06,9.38409668007e-08,53.2768952947,89.6871711782
576,5.71104171008e-06,1.09954088489e-07,60.1282929358,85.5091261509
577,3.81256492321e-06,1.01689380185e-07,73.891853974,58.9936882499
578,5.09360432031e-06,6.35982834277e-08,20.8448987523,115.07919727
579,4.54329419674e-06,9.81732656635e-08,69.647874823,85.2111048501
580,5.34987190343e-06,8.43615587577e-08,57.0471225755,95.7855635789
581,3.95992483809e-06,1.17421328898e-07,83.78146268,59.231867188
582,5.10880967118e-06,1.22595237481e-07,55.3869065828,68.7064172479
583,4.53703034484e-06,1.29223643147e-07,59.3392072207,63.6460910947
584,6.74404814167e-06,9.52282517729e-08,47.3715251053,108.889676816
585,5.84893687878e-06,8.81685634518e-08,54.8140293353,108.393776058
586,5.07920507757e-06,7.4308723232e-08,48.9304106682,104.831165202
587,4.91178871423e-06,7.64928015406e-08,55.2448214026,109.843571728
588,5.58750771256e-06,1.03515148396e-07,27.9776746719,77.8688302344
589,3.54731596893e-06,1.1035384051e-07,71.9108804613,54.2797618046
590,4.57196867952e-06,1.02259300419e-07,62.8783599005,78.7039779028
591,4.31021549628e-06,8.76942635064e-08,50.4942186715,74.1560165171
592,5.55076418184e-06,1.01461888486e-07,33.502478501,86.4307561124
593,5.19689013676e-06,8.80924588101e-08,49.1605360157,105.788612172
594,4.93473234607e-06,1.05570168418e-07,48.9244443861,74.9806891933
595,4.81416721536e-06,1.26908147045e-07,57.8035118254,66.7268586094
596,4.29659837763e-06,1.0106831392e-07,30.2000438492,62.4191999117
597,5.74554645722e-06,1.0944819647e-07,39.7928172636,78.7732356615
598,3.80409029848e-06,9.86238097072e-08,43.1608469245,54.8296919145
599,4.22062484617e-06,9.63959395323e-08,55.3558599482,70.971118916
600,5.308025459e-06,1.1592904026e-07,41.6309760159,72.6412505973
601,3.34745669735e-06,1.03702415756e-07,61.8734649393,62.3929760121
602,3.94615497098e-06,1.02964228662e-07,47.3299274665,63.9315095858
603,5.51733027333e-06,9.10696704458e-08,49.9194805523,109.264841514
604,6.36722615053e-06,6.81009031725e-08,61.4600388275,144.914436992
605,5.12413064973e-06,8.11294735018e-08,48.7232069246,102.296202797
606,5.00881071676e-06,1.13826030637e-07,40.8762455284,64.3722695612
607,6.13198128714e-06,8.00488756522e-08,45.1980648688,130.776783199
608,4.32509471081e-06,1.04110773395e-07,58.0449715809,65.409497293
609,3.62880482015e-06,8.29738265568e-08,52.7657532494,62.9900790435
610,4.2736043817e-06,1.25493908437e-07,66.5987904762,53.1010855935
611,5.8820630503e-06,8.34010658276e-08,63.0400509609,116.72709345
612,3.22606519635e-06,1.29124801302e-07,60.3420198094,44.7567871794
613,4.34660537955e-06,6.73634382776e-08,54.5092538739,108.465799726
614,5.07361196475e-06,1.22428085213e-07,50.6681017808,67.8336401046
615,5.2214184317e-06,1.31876974544e-07,56.2943250181,64.0351017162
616,3.53157931198e-06,1.02771926121e-07,53.8996607879,61.11409738
617,7.24220836972e-06,1.09974747818e-07,44.7169860992,107.436635997
618,6.41336373319e-06,8.82940544469e-08,39.5252925434,110.366946493
619,4.27225532056e-06,8.66447827197e-08,46.3047290249,70.8724045205
620,3.05431086552e-06,9.65534607084e-08,56.2313306893,49.8723854068
621,5.61687206766e-06,1.03789868598e-07,25.2631481164,84.1001551105
622,3.26949829673e-06,8.74612091491e-08,66.6560835045,55.3797188178
623,5.63870502134e-06,1.27894757313e-07,61.2291297267,74.4203300493
624,4.46524673811e-06,9.138434783e-08,55.7702569597,73.6063903943
625,4.12718932508e-06,8.95154244592e-08,48.6588878424,75.6747971228
626,4.04727655576e-06,9.99165803644e-08,49.3709167897,67.7257469056
627,5.20091233837e-06,9.12252368547e-08,56.8370974133,82.9910310192
628,5.22838843526e-06,8.2325427431e-08,19.1443090113,89.6951187754
629,4.23894065628e-06,6.26401613184e-08,61.9579681583,105.891381666
630,4.57707740621e-06,1.01012481844e-07,59.9757779562,72.5517220726
631,4.27610801536e-06,1.5130173413e-07,61.7219773206,43.823941379
632,3.58595257585e-06,7.22653037108e-08,33.0973924626,77.575467152
633,6.15876942681e-06,8.99584708082e-08,43.9007441231,106.673222299
634,6.90731186866e-06,1.09139170586e-07,40.635436761,91.2069519082
635,4.10939058614e-06,1.01159239005e-07,53.3574804458,66.3991140912
636,4.46538981626e-06,9.91727348016e-08,59.3757712507,79.9006298511
637,4.63093908434e-06,1.18106721692e-07,39.5437345685,63.1199600504
638,4.50322130964e-06,1.11677474602e-07,66.2787435664,70.7122903475
639,5.26411234158e-06,9.8942648879e-08,60.8299252203,86.7167539167
640,5.17179070331e-06,9.98117074261e-08,61.1757196636,90.6466261788
641,2.49918339866e-06,1.10083227361e-07,62.4294303267,39.3127310189
642,3.27077805396e-06,1.03989680017e-07,54.2162582819,50.8783417435
643,5.15017865164e-06,8.02777207353e-08,62.8755715814,103.985214563
644,4.52559953025e-06,1.14323995813e-07,46.3922215831,62.2307594902
645,6.07597038639e-06,9.43660425548e-08,48.8590705852,98.6533055968
646,6.39312550079e-06,9.41401933378e-08,79.3322181652,120.242325471
647,5.43799691483e-06,9.38162391141e-08,50.8140387818,91.0662047375
648,4.46645766247e-06,1.13655166086e-07,32.4807906757,59.7531816826
649,3.5340161513e-06,7.90025441639e-08,63.5936141927,68.2929954614
650,6.28361484162e-06,1.14489112338e-07,83.407445426,101.817014767
651,6.67175120167e-06,1.05412479064e-07,39.572807102,98.1408559023
652,5.90405253755e-06,9.87565625038e-08,31.4371733674,75.0497857688
653,4.34756297484e-06,1.33473717658e-07,35.5113774794,50.9554375878
654,6.97228692919e-06,6.64806369272e-08,51.7463352717,161.718919213
655,4.90823332347e-06,1.00301466967e-07,46.3165759662,76.5669461851
656,6.14164147552e-06,1.27895661364e-07,24.0055589428,66.5023296943
657,5.89764743981e-06,1.02825441743e-07,62.2395788622,98.9803361781
658,5.84987350152e-06,9.53767111084e-08,57.5046424346,100.544930385
659,4.95054299698e-06,1.34559666089e-07,57.8341686357,61.8641367446
660,4.02993880607e-06,1.04735216719e-07,69.2764513496,61.7898566762
661,4.77318110139e-06,1.1985362172e-07,40.0265260539,59.4201643046
662,3.64596689074e-06,8.81095541238e-08,25.7643847236,64.4750544678
663,4.32685456665e-06,4.16425209969e-08,57.7751461955,186.626121366
664,3.89703452224e-06,9.77533944363e-08,42.5987062277,58.3090420158
665,5.80626114065e-06,1.05588454702e-07,37.7626724259,75.9484369426
666,5.06046697984e-06,1.07257517007e-07,46.0606930158,81.1046592549
667,6.1546666712e-06,7.36002742722e-08,60.9440284003,135.887421477
